id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
265727;28/01/2020;terça-feira;19:30:00;PI;343;1,8;TERESINA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-5,081558;-42,76594;SR-PI;DEL17/1;UOP01/PI
265728;28/01/2020;terça-feira;21:00:00;PR;476;152;ARAUCARIA;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Dupla;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-25,57004;-49,38419;SR-PR;DEL7/1;UOP04/PR
265729;28/01/2020;terça-feira;21:15:00;ES;101;109,7;SOORETAMA;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;2;-19,05398;-40,03082;SR-ES;DEL12/4;UOP01/ES
265730;28/01/2020;terça-feira;21:15:00;MG;116;117;ITAOBIM;Falta de Atenção à Condução;Colisão transversal;Sem Vítimas;Plena Noite;Decrescente;Nublado;Simples;Interseção de vias;Sim;3;0;0;0;2;1;0;2;-16,57411;-41,50497;SR-MG;DEL4/11;UOP02/MG
265731;28/01/2020;terça-feira;22:15:00;PR;376;176,9;MARINGA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,41269;-51,93158;SR-PR;DEL7/7;UOP04/PR
265732;28/01/2020;terça-feira;16:05:00;SC;282;561,1;NOVA ITABERABA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Não Informado;Não;1;0;0;1;0;0;1;1;-26,92582;-52,85673;SR-SC;DEL7;UOP02/SC
265733;28/01/2020;terça-feira;16:30:00;MG;153;47;MONTE ALEGRE DE MINAS;Defeito Mecânico no Veículo;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-18,7962;-49,08248;SR-MG;DEL4/15;UOP03/MG
265734;28/01/2020;terça-feira;23:00:00;MG;262;478,9;BOM DESPACHO;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-19,78768;-45,22989;SR-MG;DEL4/8;UOP03/MG
265735;29/01/2020;quarta-feira;00:00:00;PR;476;129;CURITIBA;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Múltipla;Curva;Sim;1;0;0;0;0;1;0;1;-25,44098;-49,23371;SR-PR;DEL7/1;UOP06/PR
265736;28/01/2020;terça-feira;18:00:00;RO;364;400,4;OURO PRETO DO OESTE;Pista Escorregadia;Colisão lateral;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Simples;Reta;Não;3;0;0;2;1;0;2;2;-10,60374;-62,34299;SR-RO;DEL21/3;UOP02/RO
265737;28/01/2020;terça-feira;23:30:00;PR;153;483,7;GENERAL CARNEIRO;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Simples;Curva;Não;2;0;1;0;1;0;1;2;-26,38457;-51,26833;SR-PR;DEL7/2;UOP02/PR
265738;28/01/2020;terça-feira;21:47:00;RO;364;577;ITAPUA DO OESTE;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;22;0;0;0;22;0;0;2;-9,422219;-63,11595;SR-RO;DEL21/3;UOP03/RO
265739;28/01/2020;terça-feira;22:00:00;MT;163;550;DIAMANTINO;Defeito na Via;Tombamento;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-14,30773;-56,13892;SR-MT;DEL2/4;UOP01/MT
265740;29/01/2020;quarta-feira;00:50:00;MG;262;481,2;BOM DESPACHO;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Não Informado;Não;2;0;0;1;1;0;1;2;-19,78606;-45,29394;SR-MG;DEL4/8;UOP03/MG
265741;29/01/2020;quarta-feira;02:10:00;PR;277;113;CAMPO LARGO;Ingestão de Álcool;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-25,4297;-49,37851;SR-PR;DEL7/1;UOP05/PR
265742;25/01/2020;sábado;15:50:00;GO;50;280;CATALAO;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-18,1784;-47,9362;SR-GO;DEL1/6;UOP01/GO
265743;29/01/2020;quarta-feira;02:15:00;PR;476;227,1;LAPA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Nevoeiro/Neblina;Simples;Reta;Não;1;0;0;0;1;0;0;1;-25,85486;-49,96146;SR-PR;DEL7/2;UOP03/PR
265744;29/01/2020;quarta-feira;03:15:00;MG;365;592;UBERLANDIA;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;3;0;3;0;0;0;3;1;-18,87951;-48,06157;SR-MG;DEL4/15;UOP02/MG
265745;28/01/2020;terça-feira;18:15:00;RJ;101;322;NITEROI;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-22,87892;-43,11068;SR-RJ;UOP01;DEL02
265747;29/01/2020;quarta-feira;05:45:00;MG;381;540,6;ITATIAIUCU;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Decrescente;Nevoeiro/Neblina;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-20,25146;-44,41136;SR-MG;DEL4/4;UOP03/MG
265748;29/01/2020;quarta-feira;03:30:00;PI;343;175,6;PIRIPIRI;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;7;0;3;0;4;0;3;2;-4,202044;-41,78147;SR-PI;DEL17/2;UOP01/PI
265752;29/01/2020;quarta-feira;07:00:00;DF;20;18,5;BRASILIA;Defeito Mecânico no Veículo;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Não;2;0;1;0;1;0;1;1;-15,6169;-47,70893;SR-DF;UOP01/DEL02/DF;
265753;29/01/2020;quarta-feira;07:27:00;SP;101;32;UBATUBA;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;2;0;2;0;0;0;2;1;-23,3879;-44,98069;SR-SP;DEL6;UOP03/SP
265754;28/01/2020;terça-feira;10:31:00;SC;101;286,5;IMBITUBA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-28,22948;-48,70164;SR-SC;DEL8/2;UOP03/SC
265755;29/01/2020;quarta-feira;06:30:00;DF;60;2;BRASILIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-15,88738;-48,07799;SR-DF;UOP03/DF;
265756;29/01/2020;quarta-feira;07:00:00;RJ;116;168;SAO JOAO DE MERITI;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;3;-22,81997;-43,315;SR-RJ;DEL5/1;UOP02/RJ
265757;29/01/2020;quarta-feira;07:30:00;DF;20;18;BRASILIA;Não guardar distância de segurança;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Desvio Temporário;Não;3;0;0;0;3;0;0;3;-15,6169;-47,70893;SR-DF;UOP01/DEL02/DF;
265758;29/01/2020;quarta-feira;06:10:00;GO;20;4;FORMOSA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-15,56139;-47,3137;SR-DF;UOP01/DEL02/DF;
265759;29/01/2020;quarta-feira;06:40:00;MG;381;477,6;CONTAGEM;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-19,96007;-44,03474;SR-MG;DEL4/1;UOP03/MG
265760;29/01/2020;quarta-feira;06:30:00;RN;101;102;PARNAMIRIM;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;2;0;0;0;2;2;-5,888582;-35,24019;SR-RN;DEL15/1;UOP01/RN
265762;28/01/2020;terça-feira;16:20:00;MG;381;375;SAO GONCALO DO RIO ABAIXO;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Não;1;0;1;0;0;0;1;1;-19,83666;-43,33682;SR-MG;DEL4/1;UOP01/MG
265763;29/01/2020;quarta-feira;07:30:00;RN;101;83,9;SAO GONCALO DO AMARANTE;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;4;0;0;0;4;0;0;4;-5,771045;-35,26617;SR-RN;DEL15/2;UOP01/RN
265766;29/01/2020;quarta-feira;07:30:00;GO;60;92;ANAPOLIS;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Não Informado;Sim;2;0;1;0;1;0;1;2;-16,353;-48,9178;SR-GO;DEL1/2;UOP01/GO
265767;28/01/2020;terça-feira;10:40:00;BA;110;396;SAO SEBASTIAO DO PASSE;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-12,50766;-38,49627;SR-BA;DEL10/1;UOP01/BA
265770;29/01/2020;quarta-feira;08:10:00;RN;101;105;PARNAMIRIM;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de vias;Sim;2;0;0;1;1;0;1;2;-5,906724;-35,26019;SR-RN;DEL15/1;UOP01/RN
265771;29/01/2020;quarta-feira;06:42:00;BA;324;518;FEIRA DE SANTANA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-12,2582;-38,93218;SR-BA;DEL10/2;UOP01/BA
265773;29/01/2020;quarta-feira;06:40:00;SC;470;26,7;ILHOTA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;1;1;1;0;2;2;-26,89101;-48,88441;SR-SC;DEL8/4;UOP04/SC
265774;29/01/2020;quarta-feira;08:00:00;MG;40;494,3;ESMERALDAS;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-19,65391;-44,19841;SR-MG;DEL4/2;UOP01/MG
265775;29/01/2020;quarta-feira;08:15:00;PB;230;20;JOAO PESSOA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Interseção de vias;Sim;2;0;1;0;0;1;1;1;-7,1337;-34,8544;SR-PB;DEL14/1;UOP01/PB
265776;29/01/2020;quarta-feira;07:45:00;SP;116;56,7;LORENA;Mal Súbito;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-22,77302;-45,13578;SR-SP;DEL6/8;UOP02/SP
265777;29/01/2020;quarta-feira;08:10:00;SC;101;348;TREZE DE MAIO;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Interseção de vias;Sim;2;0;1;0;1;0;1;2;-28,57864;-49,05275;SR-SC;DEL8/2;UOP01/SC
265778;29/01/2020;quarta-feira;08:30:00;RS;392;83,5;PELOTAS;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;0;1;1;2;-31,65203;-52,47272;SR-RS;DEL9/7;UOP01/RS
265780;29/01/2020;quarta-feira;07:00:00;MS;163;259;DOURADOS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;3;0;2;0;1;0;2;2;-22,25258;-54,77697;SR-MS;DEL3/4;UOP01/MS
265781;28/01/2020;terça-feira;22:45:00;MT;163;549;DIAMANTINO;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;3;0;1;0;2;0;1;2;-14,31638;-56,14115;SR-MT;DEL2/4;UOP01/MT
265782;29/01/2020;quarta-feira;09:00:00;PA;163;985;SANTAREM;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;Reta;Sim;3;0;0;1;2;0;1;2;-2,601709;-54,71932;SR-PA;DEL19/5;UOP01/PA
265783;29/01/2020;quarta-feira;09:00:00;RS;290;380;VILA NOVA DO SUL;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;4;0;3;1;0;0;4;1;-30,35426;-53,95511;SR-RS;DEL9/9;UOP02/RS
265784;29/01/2020;quarta-feira;09:15:00;GO;40;1,9;VALPARAISO DE GOIAS;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;2;0;1;0;1;0;1;2;-16,05824;-47,98282;SR-DF;UOP01/DF;
265786;29/01/2020;quarta-feira;08:20:00;RJ;101;307;SAO GONCALO;Falta de Atenção à Condução;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-22,79116;-43,01514;SR-RJ;DEL5/2;UOP01/RJ
265787;29/01/2020;quarta-feira;08:50:00;GO;40;6,9;VALPARAISO DE GOIAS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Não Informado;Sim;2;0;1;0;1;0;1;2;-16,10081;-47,97735;SR-DF;UOP01/DF;
265788;24/01/2020;sexta-feira;16:30:00;TO;153;614;ALIANCA DO TOCANTINS;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;4;0;1;0;3;0;1;1;-11,22049;-48,93221;SR-TO;UOP01/TO;
265789;29/01/2020;quarta-feira;07:20:00;MT;364;401;CUIABA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,6721;-55,94649;SR-MT;DEL2/1;UOP01/MT
265790;29/01/2020;quarta-feira;08:00:00;MA;10;252;IMPERATRIZ;Não guardar distância de segurança;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-5,53562;-47,46959;SR-MA;DEL18/4;UOP01/MA
265791;29/01/2020;quarta-feira;08:18:00;SE;235;1,8;ARACAJU;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Desvio Temporário;Sim;3;0;0;0;3;0;0;3;-10,9073;-37,0947;SR-SE;DEL20/1;UOP01/SE
265792;29/01/2020;quarta-feira;09:30:00;PR;277;2,7;PARANAGUA;Falta de Atenção à Condução;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;5;0;2;0;3;0;2;3;-25,54445;-48,54165;SR-PR;DEL7/1;UOP07/PR
265793;29/01/2020;quarta-feira;09:30:00;GO;153;94;SANTA TEREZA DE GOIAS;Defeito na Via;Danos eventuais;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;5;0;4;1;0;0;5;1;-13,60455;-49,04205;SR-GO;DEL1/7;UOP01/GO
265794;29/01/2020;quarta-feira;09:50:00;MG;381;355;JOAO MONLEVADE;Defeito Mecânico no Veículo;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Curva;Não;6;0;3;0;2;1;3;3;-19,84112;-43,19939;SR-MG;DEL4/3;UOP01/MG
265795;24/01/2020;sexta-feira;09:45:00;MG;116;750,5;LEOPOLDINA;Falta de Atenção à Condução;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;2;0;0;0;1;1;0;2;-21,44929;-42,54849;SR-MG;DEL4/7;UOP01/MG
265796;29/01/2020;quarta-feira;09:57:00;PR;376;312,3;ORTIGUEIRA;Velocidade Incompatível;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Não;1;0;1;0;0;0;1;1;-24,03662;-51,08399;SR-PR;DEL7/7;UOP02/PR
265797;29/01/2020;quarta-feira;10:35:00;SP;153;91;JACI;Mal Súbito;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Não Informado;Não;1;0;1;0;0;0;1;1;-20,96278;-49,56806;SR-SP;DEL6/9;UOP01/SP
265800;29/01/2020;quarta-feira;10:30:00;MA;10;256;IMPERATRIZ;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-5,490634;-47,47197;SR-MA;DEL18/4;UOP01/MA
265802;29/01/2020;quarta-feira;09:40:00;PR;272;435,9;GOIOERE;Desobediência às normas de trânsito pelo condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;2;0;0;1;0;1;1;1;-24,17964;-53,00869;SR-PR;DEL7/4;UOP05/PR
265803;29/01/2020;quarta-feira;09:45:00;RS;116;361,5;SENTINELA DO SUL;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Rotatória;Sim;2;0;2;0;0;0;2;1;-30,63713;-51,55365;SR-RS;DEL9/2;UOP02/RS
265804;29/01/2020;quarta-feira;09:00:00;MG;262;384,5;MATEUS LEME;Velocidade Incompatível;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Não;1;0;0;0;0;1;0;1;-19,93074;-44,41149;SR-MG;DEL4/1;UOP03/MG
265805;29/01/2020;quarta-feira;11:35:00;SC;101;196;BIGUACU;Desobediência às normas de trânsito pelo condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-27,51101;-48,64322;SR-SC;DEL8/1;UOP01/SC
265806;29/01/2020;quarta-feira;11:30:00;GO;364;193;JATAI;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-17,91782;-51,69627;SR-GO;DEL1/5;UOP01/GO
265807;29/01/2020;quarta-feira;11:30:00;RS;448;22;PORTO ALEGRE;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Múltipla;Curva;Sim;6;0;4;0;2;0;4;3;-29,97353;-51,19962;SR-RS;DEL9/1;UOP01/RS
265809;29/01/2020;quarta-feira;12:00:00;SC;282;16;PALHOCA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-27,65861;-48,68185;SR-SC;DEL8/1;UOP02/SC
265810;29/01/2020;quarta-feira;12:05:00;RS;386;138,3;SARANDI;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Sim;4;0;2;1;1;0;3;3;-27,97665;-52,90469;SR-RS;DEL08;UOP01/RS
265811;29/01/2020;quarta-feira;11:39:00;PR;153;40;SANTO ANTONIO DA PLATINA;Defeito Mecânico no Veículo;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Não Informado;Não;2;0;1;0;0;1;1;1;-23,28048;-50,05593;SR-PR;DEL7/7;UOP07/PR
265812;29/01/2020;quarta-feira;11:30:00;MT;163;711;SORRISO;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;2;0;1;0;1;0;1;2;-12,99609;-55,8851;SR-MT;DEL2/6;UOP01/MT
265813;29/01/2020;quarta-feira;12:50:00;PI;343;2,1;TERESINA;Ultrapassagem Indevida;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-5,056774;-42,68429;SR-PI;DEL17/5;UOP01/PI
265814;29/01/2020;quarta-feira;12:05:00;PE;232;161,3;TACAIMBO;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-8,332228;-36,26249;SR-PE;DEL11/2;UOP02/PE
265815;29/01/2020;quarta-feira;13:00:00;MG;50;140;UBERABA;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Não Informado;Não;4;0;4;0;0;0;4;1;-19,47658;-48,05333;SR-MG;DEL13;UOP01/MG
265816;29/01/2020;quarta-feira;10:40:00;PE;316;317;FLORESTA;Condutor Dormindo;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;1;0;1;0;0;1;2;-8,704971;-38,51526;SR-PE;DEL11/4;UOP02/PE
265817;29/01/2020;quarta-feira;13:30:00;BA;116;783,3;PLANALTO;Mal Súbito;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de vias;Não;3;0;1;2;0;0;3;1;-14,65786;-40,46029;SR-BA;DEL10/8;UOP02/BA
265818;29/01/2020;quarta-feira;10:45:00;PE;423;159,2;AGUAS BELAS;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;4;0;0;1;2;1;1;3;-9,083893;-36,96897;SR-PE;DEL11/3;UOP01/PE
265819;29/01/2020;quarta-feira;12:30:00;PE;428;185,8;PETROLINA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;4;1;0;0;1;2;0;1;-9,359495;-40,48023;SR-PE;DEL11/6;UOP01/PE
265820;29/01/2020;quarta-feira;13:40:00;BA;242;785;BARREIRAS;Pista Escorregadia;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;1;0;1;0;0;0;1;1;-12,13745;-44,93273;SR-BA;DEL10/10;UOP01/BA
265821;29/01/2020;quarta-feira;13:00:00;SP;381;34;ATIBAIA;Falta de Atenção à Condução;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-23,07994;-46,56986;SR-SP;DEL6/3;UOP02/SP
265823;29/01/2020;quarta-feira;14:10:00;MG;40;560;NOVA LIMA;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-20,12725;-43,96512;SR-MG;DEL4/1;UOP02/MG
265824;18/01/2020;sábado;21:10:00;MS;262;367;TERENOS;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-20,48359;-54,79293;SR-MS;DEL3/1;UOP03/MS
265827;29/01/2020;quarta-feira;13:00:00;RJ;465;6;SEROPEDICA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-22,75431;-43,69288;SR-RJ;DEL5/1;UOP03/RJ
265828;29/01/2020;quarta-feira;11:55:00;RO;364;1040;PORTO VELHO;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Não;2;0;0;1;1;0;1;2;-9,767037;-66,30237;SR-RO;DEL01;UOP04/RO
265829;29/01/2020;quarta-feira;11:45:00;RN;101;82,9;SAO GONCALO DO AMARANTE;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de vias;Sim;2;0;0;0;2;0;0;2;-5,767915;-35,27456;SR-RN;DEL15/2;UOP01/RN
